id,image_path,split,SMILES,canonical_smiles,Tg,Tg_mask,Tg_norm,FFV,FFV_mask,FFV_norm,Tc,Tc_mask,Tc_norm,Density,Density_mask,Density_norm,Rg,Rg_mask,Rg_norm
244332189,render_merged\train\244332189.png,train,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(Br)cc3)c3ccccc23)cc1,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(Br)cc3)c3ccccc23)cc1,,0,0,0.36678226,1,-0.00773334681,,0,0,,0,0,,0,0
244803582,render_merged\train\244803582.png,train,*Oc1cc2ccccc2cc1OC(=O)c1ccc(Oc2ccc(C(*)=O)cc2)cc1,*Oc1cc2ccccc2cc1OC(=O)c1ccc(Oc2ccc(C(*)=O)cc2)cc1,,0,0,0.35353153,1,-0.463594888,,0,0,,0,0,,0,0
244913940,render_merged\train\244913940.png,train,*Oc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,*Oc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,,0,0,0.35794829,1,-0.311646202,,0,0,,0,0,,0,0
245591935,render_merged\train\245591935.png,train,*Oc1cccc(Oc2cccc(NC(=O)c3cc(Oc4ccc(C(=O)O)c(C(=O)Nc5cccc(*)c5)c4)ccc3C(=O)O)c2)c1,*Oc1cccc(Oc2cccc(NC(=O)c3cc(Oc4ccc(C(=O)O)c(C(=O)Nc5cccc(*)c5)c4)ccc3C(=O)O)c2)c1,,0,0,0.32944697,1,-1.292169967,,0,0,,0,0,,0,0
245779778,render_merged\train\245779778.png,train,*C(=O)C(*)(C)C,*C(=O)C(*)(C)C,105.8292511,1,0.0552420731,,0,0,,0,0,0.919975664,1,-0.448109267,25.84971423,1,2.046141019
246955408,render_merged\train\246955408.png,train,*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4cccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(c9ccc(*)cc9)(C(F)(F)F)C(F)(F)F)cc8)cc7)cc6)cc5)c4)cc3)cc2)cc1,*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4cccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(c9ccc(*)cc9)(C(F)(F)F)C(F)(F)F)cc8)cc7)cc6)cc5)c4)cc3)cc2)cc1,,0,0,0.3636083,1,-0.116926297,,0,0,,0,0,,0,0
247237663,render_merged\train\247237663.png,train,*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5cccc6c5C(=O)N(*)C6=O)c4C3=O)cc2)cc1,*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5cccc6c5C(=O)N(*)C6=O)c4C3=O)cc2)cc1,,0,0,0.3708276,1,0.131437471,,0,0,,0,0,,0,0
247440971,render_merged\train\247440971.png,train,*NCc1cccc(-c2cccc(C/C=C(/c3ccccc3)c3cc4c(cc3N*)C(C)(C)c3ccccc3-4)c2)c1,*NCc1cccc(-c2cccc(C/C=C(/c3ccccc3)c3cc4c(cc3N*)C(C)(C)c3ccccc3-4)c2)c1,,0,0,0.36399382,1,-0.103663349,,0,0,,0,0,,0,0
247441113,render_merged\train\247441113.png,train,*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,,0,0,0.37881264,1,0.4061448,,0,0,,0,0,,0,0
247473503,render_merged\train\247473503.png,train,*CC(*)C(=O)OCCSCCC#N,*CC(*)C(=O)OCCSCCC#N,,0,0,0.38180613,1,0.509129085,0.1875,1,-0.681723468,1.111901096,1,0.864747583,13.24819081,1,-0.688184766
247558689,render_merged\train\247558689.png,train,*CC(*)c1ccc(OP2(OCCOCCOCCOC)=NP(OCCOCCOCCOC)(OCCOCCOCCOC)=NP(OCCOCCOCCOC)(OCCOCCOCCOC)=N2)cc1,*CC(*)c1ccc(OP2(OCCOCCOCCOC)=NP(OCCOCCOCCOC)(OCCOCCOCCOC)=NP(OCCOCCOCCOC)(OCCOCCOCCOC)=N2)cc1,,0,0,0.35241412,1,-0.502036864,,0,0,,0,0,,0,0
247866107,render_merged\train\247866107.png,train,*C(=O)Nc1ccc(Oc2ccc(N3C(=O)CC(N4C(=O)c5ccc(*)cc5C4=O)C3=O)cc2)cc1,*C(=O)Nc1ccc(Oc2ccc(N3C(=O)CC(N4C(=O)c5ccc(*)cc5C4=O)C3=O)cc2)cc1,,0,0,0.35047717,1,-0.568673269,,0,0,,0,0,,0,0
247996319,render_merged\train\247996319.png,train,*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1,*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1,,0,0,0.35589429,1,-0.382309448,,0,0,,0,0,,0,0
248016214,render_merged\train\248016214.png,train,*CC(*)(C)C(=O)OCCc1ccccc1,*CC(*)(C)C(=O)OCCc1ccccc1,,0,0,0.35596729,1,-0.379798048,0.168,1,-0.874275572,1.048543977,1,0.431356204,11.43837267,1,-1.08088589
248038345,render_merged\train\248038345.png,train,*CC(*)(C)C(=O)Oc1c(OC)cc(C=Cc2ccccc2)cc1OC,*CC(*)(C)C(=O)Oc1c(OC)cc(C=Cc2ccccc2)cc1OC,,0,0,0.36033906,1,-0.229397141,,0,0,,0,0,,0,0
248424742,render_merged\train\248424742.png,train,*Nc1ccc(-c2ccc(N*)c(-c3ccc4ccccc4c3)c2-c2ccccc2)c(-c2ccccc2)c1-c1ccc2ccccc2c1,*Nc1ccc(-c2ccc(N*)c(-c3ccc4ccccc4c3)c2-c2ccccc2)c(-c2ccccc2)c1-c1ccc2ccccc2c1,,0,0,0.37176001,1,0.163514938,,0,0,,0,0,,0,0
248434754,render_merged\train\248434754.png,train,*CCCC(C)CN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,*CCCC(C)CN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,,0,0,0.34161456,1,-0.873571419,,0,0,,0,0,,0,0
248544464,render_merged\train\248544464.png,train,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)c3)C4=O)cc2)cc1,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)c3)C4=O)cc2)cc1,,0,0,0.36643788,1,-0.0195809656,,0,0,,0,0,,0,0
249614010,render_merged\train\249614010.png,train,*Nc1ccc(C(c2ccc(NC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,*Nc1ccc(C(c2ccc(NC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,,0,0,0.36288949,1,-0.141655337,,0,0,,0,0,,0,0
250010482,render_merged\train\250010482.png,train,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8cccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)c8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8cccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)c8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,,0,0,0.35957001,1,-0.255854575,,0,0,,0,0,,0,0
250039671,render_merged\train\250039671.png,train,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(S(=O)(=O)c9ccc(Oc%10ccc(N%11C(=O)c%12ccc(*)cc%12C%11=O)cc%10)cc9)cc8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(S(=O)(=O)c9ccc(Oc%10ccc(N%11C(=O)c%12ccc(*)cc%12C%11=O)cc%10)cc9)cc8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,,0,0,0.36225862,1,-0.163358999,,0,0,,0,0,,0,0
250587037,render_merged\train\250587037.png,train,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(c7ccccc7)(c7ccccc7)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(c7ccccc7)(c7ccccc7)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,,0,0,0.39689903,1,1.028366339,,0,0,,0,0,,0,0
251202338,render_merged\train\251202338.png,train,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,,0,0,0.34943466,1,-0.60453848,,0,0,,0,0,,0,0
251297590,render_merged\train\251297590.png,train,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(c3ccccc3)(c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)C(F)(F)F)c1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(c3ccccc3)(c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)C(F)(F)F)c1)C2=O,,0,0,0.38575647,1,0.645031642,,0,0,,0,0,,0,0
252276774,render_merged\train\252276774.png,train,*OC(=O)OCCCCCCCCCCOC(=O)OC1COC2C(*)COC12,*OC(=O)OCCCCCCCCCCOC(=O)OC1COC2C(*)COC12,,0,0,0.34183349,1,-0.866039625,,0,0,,0,0,,0,0
252299281,render_merged\train\252299281.png,train,*CC(*)C(=O)NC(C)CC,*CC(*)C(=O)NC(C)CC,,0,0,,0,0,0.226,1,-0.301556494,0.92947228,1,-0.383148114,12.6370902,1,-0.820783667
252836035,render_merged\train\252836035.png,train,*c1ccc(Oc2cccc3c(NC(=O)c4ccc(C(c5ccc(C(=O)Nc6cccc7c(Oc8ccc(-c9nnc(*)o9)cc8)cccc67)cc5)(C(F)(F)F)C(F)(F)F)cc4)cccc23)cc1,*c1ccc(Oc2cccc3c(NC(=O)c4ccc(C(c5ccc(C(=O)Nc6cccc7c(Oc8ccc(-c9nnc(*)o9)cc8)cccc67)cc5)(C(F)(F)F)C(F)(F)F)cc4)cccc23)cc1,,0,0,0.37104971,1,0.139078665,,0,0,,0,0,,0,0
253276168,render_merged\train\253276168.png,train,*CC(*)(C)C(=O)OCC(O)CO,*CC(*)(C)C(=O)OCC(O)CO,,0,0,0.28803561,1,-2.7168346,,0,0,,0,0,,0,0
253355524,render_merged\train\253355524.png,train,*Nc1cnc(*)s1,*Nc1cnc(*)s1,,0,0,0.41199988,1,1.547877095,,0,0,,0,0,,0,0
253518655,render_merged\train\253518655.png,train,*CCC=C(*)CCCCCCC,*CCC=C(*)CCCCCCC,,0,0,0.41315553,1,1.587634632,,0,0,,0,0,,0,0
253610686,render_merged\train\253610686.png,train,*c1ccc(-c2ccc3nc(*)cc(-c4ccccc4)c3c2)cc1,*c1ccc(-c2ccc3nc(*)cc(-c4ccccc4)c3c2)cc1,,0,0,0.41535856,1,1.663424921,,0,0,,0,0,,0,0
253726027,render_merged\train\253726027.png,train,*c1ccc(-c2ccc(NC(=O)c3cccc(C(=O)Nc4ccc(-c5ccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5)cc4)c3)cc2)cc1,*c1ccc(-c2ccc(NC(=O)c3cccc(C(=O)Nc4ccc(-c5ccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5)cc4)c3)cc2)cc1,,0,0,0.35611323,1,-0.374777311,,0,0,,0,0,,0,0
254267891,render_merged\train\254267891.png,train,*CCCCSSCCCCO*,*CCCCSSCCCCO*,,0,0,0.41742983,1,1.734682304,0.199,1,-0.568167099,,0,0,,0,0
254408923,render_merged\train\254408923.png,train,*c1cccc(OCCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c2)c1,*c1cccc(OCCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c2)c1,,0,0,0.35408719,1,-0.444478657,,0,0,,0,0,,0,0
254419051,render_merged\train\254419051.png,train,*Nc1ccc(N*)c(-c2ccc3ccccc3c2)c1-c1ccc2ccccc2c1,*Nc1ccc(N*)c(-c2ccc3ccccc3c2)c1-c1ccc2ccccc2c1,,0,0,0.35818164,1,-0.30361832,,0,0,,0,0,,0,0
254630145,render_merged\train\254630145.png,train,*c1ccc2c(c1)C(=O)N(c1ccc(OC(CCCCCC)COc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,*c1ccc2c(c1)C(=O)N(c1ccc(OC(CCCCCC)COc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,0,0,0.36437379,1,-0.0905913363,,0,0,,0,0,,0,0
254694603,render_merged\train\254694603.png,train,*OC(=O)c1cccc(C(=O)OC2CC3CC(*)CC(C2)O3)c1,*OC(=O)c1cccc(C(=O)OC2CC3CC(*)CC(C2)O3)c1,,0,0,0.34862273,1,-0.632471104,,0,0,,0,0,,0,0
254845509,render_merged\train\254845509.png,train,*CC(*)(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*CC(*)(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,0,,0,0,0.1095,1,-1.451931884,1.49945764,1,3.51580981,12.31638522,1,-0.890371436
255108764,render_merged\train\255108764.png,train,*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7ccc(N8C(=O)c9ccc(C(*)(C(F)(F)F)C(F)(F)F)cc9C8=O)cc7)cc6)cc5)cc4)cc3)cc1)C2=O,*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7ccc(N8C(=O)c9ccc(C(*)(C(F)(F)F)C(F)(F)F)cc9C8=O)cc7)cc6)cc5)cc4)cc3)cc1)C2=O,,0,0,0.36084666,1,-0.211934305,,0,0,,0,0,,0,0
255514575,render_merged\train\255514575.png,train,*C(=O)Nc1cccc(C(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)c1,*C(=O)Nc1cccc(C(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)c1,,0,0,0.39087447,1,0.821104912,,0,0,,0,0,,0,0
255574677,render_merged\train\255574677.png,train,*c1ccc(Cc2ccc(NC(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2)cc1,*c1ccc(Cc2ccc(NC(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2)cc1,,0,0,0.36146511,1,-0.190657925,,0,0,,0,0,,0,0
255628383,render_merged\train\255628383.png,train,*CC(*)(C#N)C(=O)OCCCC,*CC(*)(C#N)C(=O)OCCCC,,0,0,0.37262971,1,0.193435009,0.179,1,-0.765656436,0.98541293,1,-0.000488740412,13.85902924,1,-0.555642754
255934897,render_merged\train\255934897.png,train,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCC)cc1,,0,0,0.33648171,1,-1.05015557,,0,0,,0,0,,0,0
256392827,render_merged\train\256392827.png,train,*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)c6cc(C(=O)Nc7ccc(Oc8ccc9nc(-c%10ccc([N+](=O)[O-])cc%10)c(*)nc9c8)cc7)cc(N7C(=O)c8ccccc8C7=O)c6)cc5)ccc4nc3-c3ccc([N+](=O)[O-])cc3)cc2)cc1,*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)c6cc(C(=O)Nc7ccc(Oc8ccc9nc(-c%10ccc([N+](=O)[O-])cc%10)c(*)nc9c8)cc7)cc(N7C(=O)c8ccccc8C7=O)c6)cc5)ccc4nc3-c3ccc([N+](=O)[O-])cc3)cc2)cc1,,0,0,0.37884475,1,0.407249472,,0,0,,0,0,,0,0
256452381,render_merged\train\256452381.png,train,*Nc1ccc(-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)c1N*,*Nc1ccc(-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)c1N*,,0,0,0.35367739,1,-0.458576903,,0,0,,0,0,,0,0
256964530,render_merged\train\256964530.png,train,*C(=O)NC1CCCC(*)O1,*C(=O)NC1CCCC(*)O1,,0,0,0.32360402,1,-1.49318351,,0,0,,0,0,,0,0
257055666,render_merged\train\257055666.png,train,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,,0,0,0.37771161,1,0.368266341,,0,0,,0,0,,0,0
257349913,render_merged\train\257349913.png,train,*CC(*)c1cc(C(=O)OC)ccc1-c1ccc(OCCCCCCCC)cc1,*CC(*)c1cc(C(=O)OC)ccc1-c1ccc(OCCCCCCCC)cc1,,0,0,0.37587647,1,0.305132479,,0,0,,0,0,,0,0
257379568,render_merged\train\257379568.png,train,*c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(*)C5=O)cc3C2=O)cc1,*c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(*)C5=O)cc3C2=O)cc1,,0,0,0.37822963,1,0.386087653,0.233,1,-0.232435226,1.15692241,1,1.172713754,22.05257254,1,1.222222982
257538013,render_merged\train\257538013.png,train,*CC[Si](C)(C)O[Si]1(*)O[Si](C)(C)O[Si](C)(C)O1,*CC[Si](C)(C)O[Si]1(*)O[Si](C)(C)O[Si](C)(C)O1,,0,0,0.44963517,1,2.84263454,,0,0,,0,0,,0,0
257696451,render_merged\train\257696451.png,train,*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(=O)O*)c1,*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(=O)O*)c1,,0,0,0.32102943,1,-1.581756484,,0,0,,0,0,,0,0
257850952,render_merged\train\257850952.png,train,*Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCCOC(*)=O)cc2)cc1,*Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCCOC(*)=O)cc2)cc1,39.38257392,1,-0.542967102,,0,0,,0,0,,0,0,,0,0
258103927,render_merged\train\258103927.png,train,*c1ccc(-c2ccc(N(*)c3ccc(C)cc3)cc2)cc1,*c1ccc(-c2ccc(N(*)c3ccc(C)cc3)cc2)cc1,,0,0,0.44281771,1,2.608095173,,0,0,,0,0,,0,0
258160847,render_merged\train\258160847.png,train,*c1cccc(C(=O)Nc2ccc(Oc3ccc(Oc4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(-c9cccc%10c9C(=O)N(*)C%10=O)cc8C7=O)c6)cc5)cc4)cc3)cc2)c1,*c1cccc(C(=O)Nc2ccc(Oc3ccc(Oc4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(-c9cccc%10c9C(=O)N(*)C%10=O)cc8C7=O)c6)cc5)cc4)cc3)cc2)c1,,0,0,0.36051806,1,-0.223239049,,0,0,,0,0,,0,0
258763444,render_merged\train\258763444.png,train,*c1nc2cc3sc(-c4cc(OCCCCCCCCCCCC)c(*)cc4OCCCCCCCCCCCC)nc3cc2s1,*c1nc2cc3sc(-c4cc(OCCCCCCCCCCCC)c(*)cc4OCCCCCCCCCCCC)nc3cc2s1,,0,0,,0,0,0.36475,1,1.068525784,0.992488687,1,0.047912641,22.57173018,1,1.334871753
258775514,render_merged\train\258775514.png,train,*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCCCC,*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCCCC,,0,0,0.39721388,1,1.039198045,0.317,1,0.597019991,0.861197166,1,-0.850180805,12.32577198,1,-0.888334661
258956403,render_merged\train\258956403.png,train,*Nc1ccc(-c2ccc(N*)c(-c3ccc(-c4ccccc4)cc3)c2)cc1,*Nc1ccc(-c2ccc(N*)c(-c3ccc(-c4ccccc4)cc3)c2)cc1,,0,0,0.34800933,1,-0.65357375,,0,0,,0,0,,0,0
258994540,render_merged\train\258994540.png,train,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc(C=O)cc2)cc1,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc(C=O)cc2)cc1,,0,0,0.35665131,1,-0.356265879,,0,0,,0,0,,0,0
258997794,render_merged\train\258997794.png,train,*CCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,*CCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,,0,0,0.40056446,1,1.154467209,,0,0,,0,0,,0,0
259074348,render_merged\train\259074348.png,train,*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)cc(C(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)c1,*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)cc(C(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)c1,,0,0,0.34041504,1,-0.914838205,,0,0,,0,0,,0,0
259180745,render_merged\train\259180745.png,train,*CC(*)C(=O)c1ccc(Br)cc1,*CC(*)C(=O)c1ccc(Br)cc1,,0,0,0.39504944,1,0.964735358,,0,0,,0,0,,0,0
259297341,render_merged\train\259297341.png,train,*Sc1ccc(Sc2ccc(Sc3ccc4c(c3)C(=O)N(N3C(=O)c5cccc(*)c5C3=O)C4=O)cc2)cc1,*Sc1ccc(Sc2ccc(Sc3ccc4c(c3)C(=O)N(N3C(=O)c5cccc(*)c5C3=O)C4=O)cc2)cc1,,0,0,0.38796769,1,0.721103689,,0,0,,0,0,,0,0
259345713,render_merged\train\259345713.png,train,*Nc1ccc(C(c2ccc(N*)cc2)(C2CCCCC2)C2CCCCC2)cc1,*Nc1ccc(C(c2ccc(N*)cc2)(C2CCCCC2)C2CCCCC2)cc1,,0,0,0.3823599,1,0.528180296,,0,0,,0,0,,0,0
259345728,render_merged\train\259345728.png,train,*Oc1ccc(NC(=O)c2cc(C(c3ccc(C(=O)O)c(C(=O)Nc4ccc(Oc5ccc(C(c6ccc(*)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)c3)(C(F)(F)F)C(F)(F)F)ccc2C(=O)O)cc1,*Oc1ccc(NC(=O)c2cc(C(c3ccc(C(=O)O)c(C(=O)Nc4ccc(Oc5ccc(C(c6ccc(*)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)c3)(C(F)(F)F)C(F)(F)F)ccc2C(=O)O)cc1,,0,0,0.34130286,1,-0.884294756,,0,0,,0,0,,0,0
259439423,render_merged\train\259439423.png,train,*Nc1ccccc1-c1c(N*)cccc1-c1ccccc1-c1ccccc1-c1ccccc1,*Nc1ccccc1-c1c(N*)cccc1-c1ccccc1-c1ccccc1-c1ccccc1,,0,0,0.3650485,1,-0.0673794573,,0,0,,0,0,,0,0
259788945,render_merged\train\259788945.png,train,*CCC1C(=O)N(CCCC)C(=O)C1*,*CCC1C(=O)N(CCCC)C(=O)C1*,,0,0,0.3477642,1,-0.662006896,,0,0,,0,0,,0,0
259984370,render_merged\train\259984370.png,train,*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)C3(CCC(C5=NC(Cc6ccccc6)CO5)(C5=NC(Cc6ccccc6)CO5)CC3)c3cc(*)ccc3-4)ccc1-2,*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)C3(CCC(C5=NC(Cc6ccccc6)CO5)(C5=NC(Cc6ccccc6)CO5)CC3)c3cc(*)ccc3-4)ccc1-2,,0,0,0.3966168,1,1.018656852,,0,0,,0,0,,0,0
260073812,render_merged\train\260073812.png,train,*Oc1cc(CCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,*Oc1cc(CCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,,0,0,0.35907903,1,-0.272745637,0.234,1,-0.222560759,1.125159714,1,0.955442533,19.71902254,1,0.715880557
260077968,render_merged\train\260077968.png,train,*Cc1ccc(CO*)cc1,*Cc1ccc(CO*)cc1,,0,0,0.35484206,1,-0.418509053,,0,0,,0,0,,0,0
260201518,render_merged\train\260201518.png,train,*OC(F)(F)COC(=O)c1cc(OCCCCC)cc(C(=O)OCC(*)(F)F)c1,*OC(F)(F)COC(=O)c1cc(OCCCCC)cc(C(=O)OCC(*)(F)F)c1,,0,0,0.33975909,1,-0.937404688,,0,0,,0,0,,0,0
