id,image_path,split,SMILES,canonical_smiles,Tg,Tg_mask,Tg_norm,FFV,FFV_mask,FFV_norm,Tc,Tc_mask,Tc_norm,Density,Density_mask,Density_norm,Rg,Rg_mask,Rg_norm
401205052,render/train/401205052.png,train,*CC(*)c1ccccc1COCCC,*CC(*)c1ccccc1COCCC,,0,0.0,0.37983884,1,0.4264561003835355,0.217,1,-0.4393012867160258,0.94589921,1,-0.2707804750698243,12.52488555,1,-0.8451302524078528
401382872,render/train/401382872.png,train,*CC(C)(C)COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,*CC(C)(C)COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,,0,0.0,0.35328142,1,-0.4704880082382385,,0,0.0,,0,0.0,,0,0.0
401549184,render/train/401549184.png,train,*N=P(*)(OCCOCCOCCOP1(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=N1)OCCOCCOCCOP1(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=N1,*N=P(*)(OCCOCCOCCOP1(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=N1)OCCOCCOCCOP1(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=N1,,0,0.0,0.3481788,1,-0.6428227059436497,,0,0.0,,0,0.0,,0,0.0
401691844,render/train/401691844.png,train,*OP(=O)(Oc1ccccc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,*OP(=O)(Oc1ccccc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,,0,0.0,0.35206352,1,-0.5116210787658143,,0,0.0,,0,0.0,,0,0.0
401918606,render/train/401918606.png,train,*CCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,*CCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,,0,0.0,0.37324005,1,0.2035901060763966,0.3495,1,1.0405198240361573,0.90486422,1,-0.551478385283498,20.51772176,1,0.8891853070665292
402031428,render/train/402031428.png,train,*Nc1cc2cccc3c4cccc5cccc(c(c1N*)c23)c54,*Nc1cc2cccc3c4cccc5cccc(c(c1N*)c23)c54,,0,0.0,0.33482328,1,-1.0938889232787778,,0,0.0,,0,0.0,,0,0.0
402151358,render/train/402151358.png,train,*Nc1ccc(C2(c3ccc(NC(=O)c4cc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc(C(*)=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,*Nc1ccc(C2(c3ccc(NC(=O)c4cc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc(C(*)=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,,0,0.0,0.37622142,1,0.304282201058578,,0,0.0,,0,0.0,,0,0.0
402476752,render/train/402476752.png,train,*CCCCCOC(=O)CCCCC(=O)O*,*CCCCCOC(=O)CCCCC(=O)O*,,0,0.0,0.34417644,1,-0.7779974790422216,,0,0.0,,0,0.0,,0,0.0
402492102,render/train/402492102.png,train,*CCCCCOc1ccc(CCCNC(=O)CCCCC(=O)NCCCc2ccc(O*)cc2)cc1,*CCCCCOc1ccc(CCCNC(=O)CCCCC(=O)NCCCc2ccc(O*)cc2)cc1,28.2211431,1,-0.6134336621153998,,0,0.0,,0,0.0,,0,0.0,,0,0.0
402626556,render/train/402626556.png,train,*Nc1ccc2c(c1)C1(c3cc(C)ccc3-2)c2cc(C)ccc2-c2ccc(N*)cc21,*Nc1ccc2c(c1)C1(c3cc(C)ccc3-2)c2cc(C)ccc2-c2ccc(N*)cc21,,0,0.0,0.38936549,1,0.7482069554139412,,0,0.0,,0,0.0,,0,0.0
403135402,render/train/403135402.png,train,*CC(*)(C)C(=O)OCCCCCCCCOC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,*CC(*)(C)C(=O)OCCCCCCCCOC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,47.48888608,1,-0.440206645258518,,0,0.0,,0,0.0,,0,0.0,,0,0.0
403160938,render/train/403160938.png,train,*CC(*)(CC(=O)Oc1cccc(C)c1)C(=O)Oc1cccc(C)c1,*CC(*)(CC(=O)Oc1cccc(C)c1)C(=O)Oc1cccc(C)c1,,0,0.0,,0,0.0,0.165,1,-1.020061269803675,1.042202692,1,0.387978943263168,10.97057697,1,-1.1823899539323175
404125467,render/train/404125467.png,train,*CCCCCOc1ccc(C=CC(=O)OCCN(CCOC(=O)C=Cc2ccc(O*)cc2)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)cc1,*CCCCCOc1ccc(C=CC(=O)OCCN(CCOC(=O)C=Cc2ccc(O*)cc2)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)cc1,,0,0.0,0.35112235,1,-0.5434079348200375,,0,0.0,,0,0.0,,0,0.0
404307501,render/train/404307501.png,train,*CCCCCCCCC(=O)N*,*CCCCCCCCC(=O)N*,,0,0.0,0.36229346,1,-0.1661174713162117,,0,0.0,,0,0.0,,0,0.0
404342250,render/train/404342250.png,train,*OC(*)CCC,*OC(*)CCC,,0,0.0,0.41332049,1,1.557257537964302,,0,0.0,,0,0.0,,0,0.0
404367957,render/train/404367957.png,train,*CC(*)c1ccc(C(=O)CCC)cc1,*CC(*)c1ccc(C(=O)CCC)cc1,,0,0.0,0.3914716,1,0.8193382233085409,,0,0.0,,0,0.0,,0,0.0
404981014,render/train/404981014.png,train,*C/C=C/COC(=O)CCCCCCCCC(=O)O*,*C/C=C/COC(=O)CCCCCCCCC(=O)O*,,0,0.0,0.35391939,1,-0.4489413582633003,,0,0.0,,0,0.0,,0,0.0
404993408,render/train/404993408.png,train,*c1ccc(C(=O)Nc2ccc(Oc3ccc(Oc4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)N(*)C9=O)cc7C6=O)cc5)cc4)cc3)cc2)cc1,*c1ccc(C(=O)Nc2ccc(Oc3ccc(Oc4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)N(*)C9=O)cc7C6=O)cc5)cc4)cc3)cc2)cc1,178.6163373,1,0.7386972474529934,,0,0.0,,0,0.0,,0,0.0,,0,0.0
405636435,render/train/405636435.png,train,*CC(O)COc1ccc(O*)cc1,*CC(O)COc1ccc(O*)cc1,,0,0.0,0.32994295,1,-1.258716050372829,,0,0.0,,0,0.0,,0,0.0
406335515,render/train/406335515.png,train,*Sc1ccc(C(=O)CNCCCCCCCCNCC(=O)c2ccc(*)cc2)cc1,*Sc1ccc(C(=O)CNCCCCCCCCNCC(=O)c2ccc(*)cc2)cc1,,0,0.0,0.37618331,1,0.3029950828076501,,0,0.0,,0,0.0,,0,0.0
406786412,render/train/406786412.png,train,*Oc1ccc(N=CC=Nc2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1,*Oc1ccc(N=CC=Nc2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1,,0,0.0,0.35659879,1,-0.358447927627298,,0,0.0,,0,0.0,,0,0.0
406938063,render/train/406938063.png,train,*Oc1cccc(Oc2ccc(NC(=O)c3cc(NC(=O)c4ccc(OC(C)=O)cc4)cc(C(=O)Nc4ccc(*)cc4)c3)cc2)c1,*Oc1cccc(Oc2ccc(NC(=O)c3cc(NC(=O)c4ccc(OC(C)=O)cc4)cc(C(=O)Nc4ccc(*)cc4)c3)cc2)c1,,0,0.0,0.3367398,1,-1.0291608238227397,,0,0.0,,0,0.0,,0,0.0
407026307,render/train/407026307.png,train,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2cc(OC)c(N=Nc3ccc([N+](=O)[O-])cc3)cc2OC)cc1,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2cc(OC)c(N=Nc3ccc([N+](=O)[O-])cc3)cc2OC)cc1,,0,0.0,0.35078628,1,-0.5547582846124699,,0,0.0,,0,0.0,,0,0.0
407061099,render/train/407061099.png,train,*Nc1cccc(C#Cc2cccc(NC(=O)c3ccc(C(*)=O)cc3C(=O)O)c2)c1,*Nc1cccc(C#Cc2cccc(NC(=O)c3ccc(C(*)=O)cc3C(=O)O)c2)c1,187.6187871,1,0.8196339469344306,,0,0.0,,0,0.0,,0,0.0,,0,0.0
407729292,render/train/407729292.png,train,*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,,0,0.0,0.34323595,1,-0.8097613689350521,,0,0.0,,0,0.0,,0,0.0
407820973,render/train/407820973.png,train,*=C=C=C(CO)C(=*)CO,*=C=C=C(CO)C(=*)CO,42.01413885,1,-0.4894274663833791,,0,0.0,,0,0.0,,0,0.0,,0,0.0
407930180,render/train/407930180.png,train,*CCNC(=O)c1ccc(C(=O)NCCOc2cc3ccccc3cc2O*)cc1,*CCNC(=O)c1ccc(C(=O)NCCOc2cc3ccccc3cc2O*)cc1,,0,0.0,0.32766581,1,-1.335623645595068,,0,0.0,,0,0.0,,0,0.0
408163304,render/train/408163304.png,train,*Oc1ccc(-c2ccc(OC(=O)c3cc(CCCCC)cc(C(*)=O)c3)cc2)cc1,*Oc1ccc(-c2ccc(OC(=O)c3cc(CCCCC)cc(C(*)=O)c3)cc2)cc1,,0,0.0,0.3626875,1,-0.1528092562651522,,0,0.0,,0,0.0,,0,0.0
408357369,render/train/408357369.png,train,*c1ccc(Oc2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c2)cc1,*c1ccc(Oc2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c2)cc1,,0,0.0,0.3737891,1,0.2221335927117242,,0,0.0,,0,0.0,,0,0.0
408389877,render/train/408389877.png,train,*CNC(=O)OCc1ccc(COCc2ccc(COC(=O)NCc3ccc(C(C)(C)c4ccc(*)o4)o3)o2)o1,*CNC(=O)OCc1ccc(COCc2ccc(COC(=O)NCc3ccc(C(C)(C)c4ccc(*)o4)o3)o2)o1,,0,0.0,0.34220533,1,-0.8445692884252665,,0,0.0,,0,0.0,,0,0.0
408594368,render/train/408594368.png,train,*C(=O)OCCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,*C(=O)OCCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,,0,0.0,0.3463228,1,-0.7055068170358428,,0,0.0,,0,0.0,,0,0.0
409036126,render/train/409036126.png,train,*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCCC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCCC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,,0,0.0,0.36438576,1,-0.0954526191404608,,0,0.0,,0,0.0,,0,0.0
409348345,render/train/409348345.png,train,*CC(*)C(=O)OCC(F)(F)F,*CC(*)C(=O)OCC(F)(F)F,,0,0.0,0.32327677,1,-1.4838580588214023,,0,0.0,,0,0.0,,0,0.0
410114761,render/train/410114761.png,train,*CCCC(*)(C)CC,*CCCC(*)(C)CC,,0,0.0,0.39226416,1,0.846105959885711,0.2339999999999999,1,-0.2494374460912185,,0,0.0,,0,0.0
410273784,render/train/410273784.png,train,*C(=O)Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C(C)(C)c8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,*C(=O)Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C(C)(C)c8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,,0,0.0,0.36250129,1,-0.159098269372091,,0,0.0,,0,0.0,,0,0.0
410419753,render/train/410419753.png,train,*N=P(*)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*N=P(*)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,0.0,0.32778117,1,-1.3317275038625271,,0,0.0,,0,0.0,,0,0.0
410618641,render/train/410618641.png,train,*C(=Cc1cc(OC)c(C=C(c2ccccc2)c2ccc3cc(*)ccc3c2)cc1OC)c1ccccc1,*C(=Cc1cc(OC)c(C=C(c2ccccc2)c2ccc3cc(*)ccc3c2)cc1OC)c1ccccc1,,0,0.0,0.39179983,1,0.8304237867696361,,0,0.0,,0,0.0,,0,0.0
410876568,render/train/410876568.png,train,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5cc(*)[nH]n5)cc4)cc3)cc2)cc1,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5cc(*)[nH]n5)cc4)cc3)cc2)cc1,,0,0.0,0.3751119,1,0.2668095313716126,,0,0.0,,0,0.0,,0,0.0
410915024,render/train/410915024.png,train,*Nc1ccc(C2(c3ccc(N*)cc3)C3=CC[C@@H](C)C=C3c3ccccc32)cc1,*Nc1ccc(C2(c3ccc(N*)cc3)C3=CC[C@@H](C)C=C3c3ccccc32)cc1,,0,0.0,0.37733962,1,0.3420480270409543,,0,0.0,,0,0.0,,0,0.0
410978773,render/train/410978773.png,train,*Nc1cc(CCc2ccc(C)c(N*)c2)cc(CCc2cc(N)ccc2C)c1,*Nc1cc(CCc2ccc(C)c(N*)c2)cc(CCc2cc(N)ccc2C)c1,,0,0.0,0.35220879,1,-0.5067147636697146,,0,0.0,,0,0.0,,0,0.0
411320818,render/train/411320818.png,train,*c1ccc(C(=O)OCCCCCCCCCOC(=O)c2ccc(-c3nnc(*)s3)cc2)cc1,*c1ccc(C(=O)OCCCCCCCCCOC(=O)c2ccc(-c3nnc(*)s3)cc2)cc1,,0,0.0,0.36418344,1,-0.1022857276297771,,0,0.0,,0,0.0,,0,0.0
411535293,render/train/411535293.png,train,*Oc1cccc2c(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cccc12,*Oc1cccc2c(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cccc12,,0,0.0,0.35298988,1,-0.4803344121971932,,0,0.0,,0,0.0,,0,0.0
411815101,render/train/411815101.png,train,*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc(*)nc6c5)cc4n3)cc2)cc1,*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc(*)nc6c5)cc4n3)cc2)cc1,,0,0.0,0.40181263,1,1.168593758506653,,0,0.0,,0,0.0,,0,0.0
411845496,render/train/411845496.png,train,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(N=Nc2ccc(OC)cc2)cc1,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(N=Nc2ccc(OC)cc2)cc1,,0,0.0,0.36656596,1,-0.0218190528671854,,0,0.0,,0,0.0,,0,0.0
412332648,render/train/412332648.png,train,*c1nnc(-c2cc(CCCCCCCC)c(-c3ccc(-c4sc(-c5nnc(-c6cc(OCCCCCCCC)c(*)cc6OCCCCCCCC)o5)cc4CCCCCCCC)s3)s2)o1,*c1nnc(-c2cc(CCCCCCCC)c(-c3ccc(-c4sc(-c5nnc(-c6cc(OCCCCCCCC)c(*)cc6OCCCCCCCC)o5)cc4CCCCCCCC)s3)s2)o1,,0,0.0,0.41155198,1,1.4975282937252643,,0,0.0,,0,0.0,,0,0.0
413205726,render/train/413205726.png,train,*Nc1ccc(C(C)(C)c2cccc(C(C)(C)c3ccc(N*)cc3)c2)cc1,*Nc1ccc(C(C)(C)c2cccc(C(C)(C)c3ccc(N*)cc3)c2)cc1,,0,0.0,0.35755493,1,-0.3261554782847934,,0,0.0,,0,0.0,,0,0.0
413548295,render/train/413548295.png,train,*Nc1ccc(CCc2ccc(N*)cc2C)c(C)c1,*Nc1ccc(CCc2ccc(N*)cc2C)c(C)c1,,0,0.0,0.348463,1,-0.6332242014326572,,0,0.0,,0,0.0,,0,0.0
414071257,render/train/414071257.png,train,*c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(-c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,*c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(-c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,,0,0.0,0.3661288,1,-0.0365835927406045,,0,0.0,,0,0.0,,0,0.0
414579766,render/train/414579766.png,train,*c1ccc(Cc2ccc(N3C(=O)c4ccc([Si](C)(C)O[Si](C)(C)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,*c1ccc(Cc2ccc(N3C(=O)c4ccc([Si](C)(C)O[Si](C)(C)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0,0.0,0.38469453,1,0.5904510418648101,,0,0.0,,0,0.0,,0,0.0
414690406,render/train/414690406.png,train,*Nc1ccc2ccc3c(N*)ccc4ccc1c2c43,*Nc1ccc2ccc3c(N*)ccc4ccc1c2c43,,0,0.0,0.3362207299999999,1,-1.046691772930837,,0,0.0,,0,0.0,,0,0.0
414711304,render/train/414711304.png,train,*Nc1ccc(-c2ccccc2)c(-c2c(C(C)C)cccc2C(C)C)c1N*,*Nc1ccc(-c2ccccc2)c(-c2c(C(C)C)cccc2C(C)C)c1N*,,0,0.0,0.37421435,1,0.2364958870231218,,0,0.0,,0,0.0,,0,0.0
414802450,render/train/414802450.png,train,*CCCCCCOC(=O)C(CCCCCBr)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,*CCCCCCOC(=O)C(CCCCCBr)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,,0,0.0,0.37141754,1,0.1420370784327373,,0,0.0,,0,0.0,,0,0.0
414910324,render/train/414910324.png,train,*CCCCCC(*)CCCCCCCCCC,*CCCCCC(*)CCCCCCCCCC,,0,0.0,0.40749823,1,1.3606178867532963,0.406,1,1.6715378825833154,0.801722522,1,-1.2570142970624416,15.17699114,1,-0.2696664409073309
415110926,render/train/415110926.png,train,*C(=O)Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc8c(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cccc78)cc5)C6=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,*C(=O)Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc8c(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cccc78)cc5)C6=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0,0.0,0.36565404,1,-0.0526180262439056,,0,0.0,,0,0.0,,0,0.0
415720254,render/train/415720254.png,train,*Nc1ccccc1-c1cccc2c1[C@@H](c1ccccc1N*)c1ccccc1-2,*Nc1ccccc1-c1cccc2c1[C@@H](c1ccccc1N*)c1ccccc1-2,,0,0.0,0.3648408,1,-0.0800842043175124,,0,0.0,,0,0.0,,0,0.0
416197163,render/train/416197163.png,train,*Nc1ccc(C2(c3ccc(N*)cc3)CCC([C@H]3CC[C@H](CCCCCCC)CC3)CC2)cc1,*Nc1ccc(C2(c3ccc(N*)cc3)CCC([C@H]3CC[C@H](CCCCCCC)CC3)CC2)cc1,,0,0.0,0.36335204,1,-0.1303652373076064,,0,0.0,,0,0.0,,0,0.0
416481975,render/train/416481975.png,train,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc8c(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cccc78)cc6C5=O)cc4)cc3)cc2)cc1,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc8c(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cccc78)cc6C5=O)cc4)cc3)cc2)cc1,,0,0.0,0.36755908,1,0.0117223503698164,,0,0.0,,0,0.0,,0,0.0
416508716,render/train/416508716.png,train,*CCCS(*)(=O)=O,*CCCS(*)(=O)=O,,0,0.0,,0,0.0,,0,0.0,1.344229366,1,2.453978136161387,19.8097907,1,0.7355757722111674
416714038,render/train/416714038.png,train,*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,,0,0.0,0.33862141,1,-0.9656117665640208,,0,0.0,,0,0.0,,0,0.0
416985872,render/train/416985872.png,train,*O[Si](c1ccccc1)(c1ccccc1)c1ccc([Si](*)(c2ccccc2)c2ccccc2)cc1,*O[Si](c1ccccc1)(c1ccccc1)c1ccc([Si](*)(c2ccccc2)c2ccccc2)cc1,,0,0.0,0.41259945,1,1.532905301185253,,0,0.0,,0,0.0,,0,0.0
417097500,render/train/417097500.png,train,*CC(*)OC(=O)c1ccc(C(C)(C)C)cc1,*CC(*)OC(=O)c1ccc(C(C)(C)C)cc1,,0,0.0,0.37755899,1,0.3494569782533972,,0,0.0,,0,0.0,,0,0.0
417759199,render/train/417759199.png,train,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6C(F)(F)F)cc5)n4)cc3)c(C(F)(F)F)c1)C2=O,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6C(F)(F)F)cc5)n4)cc3)c(C(F)(F)F)c1)C2=O,,0,0.0,0.36582624,1,-0.0468021836091663,,0,0.0,,0,0.0,,0,0.0
417837947,render/train/417837947.png,train,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc8ccccc8n7-c7ccc(-n8c(*)nc9ccccc98)cc7)cc6)cc5)cc4)cc3)cc2)cc1,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc8ccccc8n7-c7ccc(-n8c(*)nc9ccccc98)cc7)cc6)cc5)cc4)cc3)cc2)cc1,,0,0.0,0.38408582,1,0.5698926123050442,,0,0.0,,0,0.0,,0,0.0
418211347,render/train/418211347.png,train,*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,0.0,0.34587055,1,-0.7207810030495515,,0,0.0,,0,0.0,,0,0.0
418914987,render/train/418914987.png,train,*c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(Sc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5)s4)s3)s2)cc1,*c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(Sc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5)s4)s3)s2)cc1,,0,0.0,0.37866254,1,0.3867280185528527,,0,0.0,,0,0.0,,0,0.0
418998358,render/train/418998358.png,train,*C(=O)c1ccc2c(c1)C(=Nc1ccc(Oc3cccc(N=C4OC(=O)c5ccc(*)cc54)c3)cc1)OC2=O,*C(=O)c1ccc2c(c1)C(=Nc1ccc(Oc3cccc(N=C4OC(=O)c5ccc(*)cc54)c3)cc1)OC2=O,,0,0.0,0.35475052,1,-0.420870967502495,,0,0.0,,0,0.0,,0,0.0
419242334,render/train/419242334.png,train,*C(=O)OCCOC(=O)c1ccc(C(=O)OCCOC(=O)N2CCN(*)CC2)cc1,*C(=O)OCCOC(=O)c1ccc(C(=O)OCCOC(=O)N2CCN(*)CC2)cc1,,0,0.0,0.32328072,1,-1.48372465244273,,0,0.0,,0,0.0,,0,0.0
419308262,render/train/419308262.png,train,*CC(OC(C)=O)C(CCC(C)(O)C=C)C(*)(C)C,*CC(OC(C)=O)C(CCC(C)(O)C=C)C(*)(C)C,,0,0.0,0.34814459,1,-0.6439781065042456,,0,0.0,,0,0.0,,0,0.0
419514472,render/train/419514472.png,train,*OP(=O)(Oc1ccc(OC)cc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,*OP(=O)(Oc1ccc(OC)cc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,,0,0.0,0.35811043,1,-0.3073941508539141,,0,0.0,,0,0.0,,0,0.0
419730462,render/train/419730462.png,train,*CCCCCNC(=S)N*,*CCCCCNC(=S)N*,,0,0.0,0.36013805,1,-0.2389137859116988,,0,0.0,,0,0.0,,0,0.0
420554258,render/train/420554258.png,train,*Oc1cc(OC(=O)c2ccc(C(*)=O)cc2)cc(C(=O)OCCN(CC)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)c1,*Oc1cc(OC(=O)c2ccc(C(*)=O)cc2)cc(C(=O)OCCN(CC)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)c1,,0,0.0,0.35790237,1,-0.3144211207643876,,0,0.0,,0,0.0,,0,0.0
420766140,render/train/420766140.png,train,*CC(*)(C)C(=O)Nc1ccc(C(=O)C=Cc2ccc(OC)cc2)cc1,*CC(*)(C)C(=O)Nc1ccc(C(=O)C=Cc2ccc(OC)cc2)cc1,,0,0.0,0.34238812,1,-0.8383957816006196,,0,0.0,,0,0.0,,0,0.0
421125375,render/train/421125375.png,train,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCC)cc1,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCC)cc1,,0,0.0,0.33180261,1,-1.1959083272943238,,0,0.0,,0,0.0,,0,0.0
421588558,render/train/421588558.png,train,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)cc3)cc1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)cc3)cc1)C2=O,,0,0.0,0.37676658,1,0.3226943077412409,,0,0.0,,0,0.0,,0,0.0
421601596,render/train/421601596.png,train,*Nc1ccc2cc1C(C)(C)c1cc(ccc1N*)-c1ccc-2cc1,*Nc1ccc2cc1C(C)(C)c1cc(ccc1N*)-c1ccc-2cc1,,0,0.0,0.34941834,1,-0.6009587711035552,,0,0.0,,0,0.0,,0,0.0
